InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
100977,SKU-BEV-002,Organic Green Tea 500ml,7,2024/10/07,2.16,CUST-1203,Germany
100978,SKU-SNK-003,Dark Chocolate 70% Bar 100g,7,2024/04/30,3.65,CUST-1186,Germany
100978,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,2024-09-04 20:00:00,3.73,CUST-1043,Canada
100978,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,29-06-2024 21:00,4.99,CUST-1272,United Kingdom
100979,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,3,2024/07/23,4.79,CUST-1208,Canada
100979,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024/06/20,1.99,CUST-1104,France
100979,SKU-PER-001,Antibacterial Hand Soap 300ml,6,2024/12/26,4.65,,United States
100980,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,02/21/2024 09:00,10.2,,Australia
C100980,SKU-SNK-003,Dark Chocolate 70% Bar 100g,-2,2024-05-14 04:00:00,2.93,CUST-1380,France
100980,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,24-04-2024 16:00,14.23,CUST-1217,France
100981,SKU-BEV-002,Organic Green Tea 500ml,3,2024/01/19,2.43,CUST-1451,United States
100981,SKU-DRY-002,Extra Virgin Olive Oil 750ml,8,2024/01/26,16.02,CUST-1052,United Kingdom
100981,SKU-BEV-003,Sparkling Mineral Water 1L,-2000,2024-05-10 09:00:00,1.93,CUST-1475,Australia
100982,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,12/15/2024 03:00,5.86,CUST-1359,Germany
100982,SKU-BEV-001,Cold Brew Coffee 250ml,4,2024/11/11,4.37,CUST-1083,United States
100982,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,27-02-2024 20:00,5.31,CUST-1126,Australia
100983,SKU-BEV-002,Organic Green Tea 500ml,5,29-08-2024 15:00,2.75,CUST-1233,France
100983,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,2024/05/25,11.71,CUST-1294,Australia
100983,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,2024/05/22,6.13,CUST-1309,France
100984,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,04-01-2024 00:00,2.85,CUST-1013,Australia
100984,SKU-DRY-003,Whole Grain Pasta 500g,7,2024/10/06,2.27,CUST-1469,Canada
100984,SKU-BEV-002,Organic Green Tea 500ml,6,2024-04-27 00:00:00,2.21,CUST-1335,United States
100985,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,30-03-2024 04:00,4.79,CUST-1207,Germany
100985,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,2024/06/15,6.22,CUST-1213,Germany
100985,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,11/09/2024 04:00,3.35,CUST-1383,United States
100986,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,2024/07/17,3.43,CUST-1086,Canada
100986,SKU-PER-002,Moisturizing Face Cleanser 150ml,7,29-04-2024 13:00,11.46,CUST-1203,France
100986,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,02/06/2024 00:00,4.81,,United States
100987,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,9,02/26/2024 01:00,4.17,CUST-1278,France
100987,SKU-PER-002,Moisturizing Face Cleanser 150ml,7,2024/11/25,10.33,CUST-1382,Germany
100987,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,2024-04-06 01:00:00,3.06,CUST-1269,Canada
100988,SKU-BEV-003,Sparkling Mineral Water 1L,5,18-09-2024 01:00,1.62,CUST-1364,United States
100988,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024-09-19 13:00:00,5.48,CUST-1191,United States
100988,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,10,2024/06/19,4.76,CUST-1101,Canada
100989,SKU-DRY-003,Whole Grain Pasta 500g,6,02/02/2024 23:00,2.24,CUST-1477,Canada
100989,SKU-DRY-002,Extra Virgin Olive Oil 750ml,9,2024/06/12,13.97,CUST-1029,Australia
100989,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,06/19/2024 17:00,2.91,CUST-1293,United Kingdom
100990,SKU-BEV-001,Cold Brew Coffee 250ml,6,04/02/2024 08:00,4.52,CUST-1035,France
C100990,SKU-SNK-003,Dark Chocolate 70% Bar 100g,-3,2024/01/20,2.81,,France
100990,SKU-PER-002,Moisturizing Face Cleanser 150ml,6,25-03-2024 04:00,9.8,CUST-1491,United Kingdom
100991,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024/04/02,5.62,CUST-1223,Canada
100991,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,2024-04-24 12:00:00,3.56,CUST-1393,Germany
100991,SKU-DRY-003,Whole Grain Pasta 500g,5,2024-06-29 13:00:00,2.33,CUST-1487,France
100992,  SKU-PER-001  ,Antibacterial Hand Soap 300ml,5,15-02-2024 21:00,4.45,CUST-1164,Australia
100992,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,7,19-02-2024 12:00,6.28,CUST-1275,Germany
100992,SKU-BEV-001,Cold Brew Coffee 250ml,3,2024/02/17,3.81,CUST-1231,France
100993,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/06/04,11.35,CUST-1357,France
100993,SKU-BEV-002,Organic Green Tea 500ml,6,2024/11/11,2.59,CUST-1344,Canada
100993,SKU-PER-002,Moisturizing Face Cleanser 150ml,8,2024-07-22 11:00:00,8.87,CUST-1179,United Kingdom
100994,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,05/02/2024 07:00,5.91,CUST-1046,France
100994,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,2,2024-09-24 02:00:00,4.23,CUST-1041,Canada
100994,SKU-PER-001,Antibacterial Hand Soap 300ml,4,2024-07-24 20:00:00,4.56,,Germany
100995,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024-10-09 03:00:00,3.55,CUST-1133,United States
100995,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,2024/09/26,3.73,CUST-1432,Germany
100995,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,2024/09/21,5.1,CUST-1378,Australia
100996,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,3,09-02-2024 21:00,2.77,CUST-1093,Germany
100996,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,2024/02/23,4.4,CUST-1367,United States
100996,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,6,2024-03-14 16:00:00,2.92,,France
100997,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024-09-22 02:00:00,4.53,CUST-1328,Canada
100997,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,07/16/2024 12:00,0.0,CUST-1004,France
100997,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,11,2024/04/18,5.77,CUST-1442,Canada
100998,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,08/09/2024 18:00,4.75,CUST-1385,United Kingdom
100998,SKU-DRY-003,Whole Grain Pasta 500g,5,2024/01/03,2.33,CUST-1071,Australia
100998,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024-02-13 17:00:00,4.79,CUST-1414,France
100999,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,09/25/2024 10:00,13.44,CUST-1081,Germany
100999,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,2024-08-17 13:00:00,5.48,CUST-1142,United States
100999,SKU-DRY-002,Extra Virgin Olive Oil 750ml,2,09/03/2024 14:00,15.22,CUST-1378,France
101000,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,2024/08/13,4.04,CUST-1127,Canada
101000,SKU-DRY-003,Whole Grain Pasta 500g,4,2024/02/12,2.43,CUST-1318,Australia
101000,SKU-DRY-003,Whole Grain Pasta 500g,8,08/30/2024 17:00,2.19,CUST-1464,Germany
101001,SKU-PER-001,Antibacterial Hand Soap 300ml,5,2024/11/14,3.73,CUST-1225,Germany
101001,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,04/23/2024 16:00,4.63,CUST-1362,France
101001,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,10,30-03-2024 10:00,5.19,CUST-1379,Canada
101002,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,2024/10/06,5.62,CUST-1008,United States
101002,SKU-PER-001,Antibacterial Hand Soap 300ml,4,02-03-2024 17:00,4.56,CUST-1356,France
101002,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024/05/08,3.37,CUST-1212,Australia
101003,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/06/05,10.09,,United Kingdom
101003,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024-05-26 13:00:00,4.19,CUST-1219,Canada
101003,SKU-BEV-001,Cold Brew Coffee 250ml,4,2024/05/16,3.99,CUST-1000,United States
101004,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,02-01-2024 17:00,3.88,CUST-1208,United States
101004,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,11/03/2024 14:00,12.02,CUST-1174,Canada
101004,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,2024/12/29,10.47,CUST-1273,United Kingdom
101005,SKU-BEV-002,Organic Green Tea 500ml,3,04/03/2024 06:00,2.21,CUST-1024,Australia
101005,SKU-BEV-001,,3,2024-07-27 19:00:00,3.85,CUST-1375,United States
101005,SKU-PER-001,Antibacterial Hand Soap 300ml,2,2024-02-07 22:00:00,4.81,CUST-1118,France
101006,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,10/01/2024 08:00,2.57,CUST-1271,Australia
101006,SKU-BEV-002,Organic Green Tea 500ml,2,12/23/2024 11:00,2.13,CUST-1129,France
101006,SKU-PER-002,,5,2024-02-16 06:00:00,10.46,CUST-1382,Germany
101007,SKU-PER-001,Antibacterial Hand Soap 300ml,9,2024-07-11 23:00:00,4.18,,United Kingdom
101007,SKU-DRY-003,Whole Grain Pasta 500g,4,2024/11/01,2.14,CUST-1372,Germany
101007,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,02/18/2024 11:00,5.56,CUST-1281,Canada
101008,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024-05-12 17:00:00,9.71,CUST-1324,France
101008,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,01/06/2024 19:00,3.9,CUST-1158,Australia
101008,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,4,2024-06-01 09:00:00,2.91,CUST-1231,Australia
101009,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-04-02 00:00:00,3.49,CUST-1224,Germany
101009,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,9,05/06/2024 18:00,4.87,CUST-1304,United Kingdom
101009,SKU-PER-001,Antibacterial Hand Soap 300ml,6,11/18/2024 07:00,4.74,CUST-1430,Germany
101010,SKU-BEV-002,Organic Green Tea 500ml,6,30-07-2024 01:00,2.25,CUST-1347,Australia
101010,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,2,08/08/2024 14:00,7.37,CUST-1266,United States
101010,SKU-BEV-002,Organic Green Tea 500ml,6,17-03-2024 14:00,2.3,,Germany
101011,SKU-DRY-002,Extra Virgin Olive Oil 750ml,8,26-01-2024 07:00,16.09,CUST-1103,United Kingdom
101011,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,8,01-06-2024 11:00,5.87,CUST-1127,Germany
101011,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,2024/08/22,4.37,CUST-1497,United Kingdom
101012,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024-11-04 14:00:00,3.67,CUST-1487,Canada
101012,SKU-DRY-003,Whole Grain Pasta 500g,3,01/06/2024 03:00,2.52,CUST-1193,Australia
101012,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,2024/04/19,13.91,CUST-1456,France
101013,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,23-08-2024 04:00,3.22,CUST-1444,United States
101013,SKU-BEV-003,Sparkling Mineral Water 1L,4,02-05-2024 02:00,2.04,CUST-1385,Canada
101013,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024-06-20 03:00:00,2.85,CUST-1162,Australia
101014,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,1000,2024-06-12 04:00:00,4.57,CUST-1258,Canada
101014,SKU-PER-002,Moisturizing Face Cleanser 150ml,8,2024-07-25 16:00:00,10.93,CUST-1218,Australia
101014,SKU-DRY-001,Basmati Long Grain Rice 5kg,2,2024-04-05 01:00:00,14.13,CUST-1208,Germany
101015,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,23-05-2024 13:00,10.53,CUST-1010,Germany
101015,SKU-BEV-003,Sparkling Mineral Water 1L,5,21-12-2024 10:00,1.88,CUST-1008,Germany
101015,SKU-BEV-002,Organic Green Tea 500ml,6,11/16/2024 05:00,2.23,CUST-1455,Australia
101016,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,2,2024/07/12,5.7,CUST-1362,France
101016,SKU-BEV-002,Organic Green Tea 500ml,2,2024-02-11 16:00:00,2.4,CUST-1140,Germany
101016,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,02-01-2024 19:00,6.07,CUST-1038,United States
101017,SKU-DRY-003,Whole Grain Pasta 500g,2,2024/08/01,2.51,CUST-1030,Canada
101017,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,2024-10-12 22:00:00,5.68,CUST-1054,France
101017,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,01-04-2024 13:00,6.34,CUST-1240,United Kingdom
101018,SKU-BEV-003,Sparkling Mineral Water 1L,2,2024/02/21,2.01,CUST-1292,Germany
101018,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,2024/01/10,7.33,CUST-1191,United Kingdom
101018,SKU-BEV-001,Cold Brew Coffee 250ml,3,2024-08-24 05:00:00,3.5,CUST-1101,Canada
101019,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,06-11-2024 16:00,4.78,CUST-1084,Australia
101019,SKU-BEV-001,Cold Brew Coffee 250ml,5,2024-05-02 19:00:00,3.45,CUST-1056,Canada
101019,SKU-BEV-002,Organic Green Tea 500ml,6,2024/04/17,2.84,CUST-1116,United Kingdom
101020,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,2,02/13/2024 06:00,4.15,CUST-1023,United Kingdom
101020,SKU-PER-001,Antibacterial Hand Soap 300ml,2,09/28/2024 07:00,3.91,CUST-1476,France
101020,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,25-09-2024 06:00,14.9,CUST-1377,United Kingdom
101021,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024/12/22,3.74,CUST-1332,Germany
101021,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,09-02-2024 01:00,3.29,CUST-1060,United Kingdom
101021,SKU-BEV-003,Sparkling Mineral Water 1L,3,2024-03-12 12:00:00,1.68,CUST-1354,United States
101022,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024-01-07 17:00:00,5.32,CUST-1485,Germany
101022,SKU-DRY-002,Extra Virgin Olive Oil 750ml,8,2024/05/22,13.97,CUST-1201,United States
101022,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,16-11-2024 19:00,0.0,CUST-1304,France
C101023,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,-7,31-03-2024 15:00,6.01,CUST-1311,Germany
101023,SKU-DRY-002,Extra Virgin Olive Oil 750ml,10,09/11/2024 22:00,14.76,CUST-1379,United Kingdom
101023,SKU-DRY-003,Whole Grain Pasta 500g,5,2024/02/17,2.29,CUST-1453,Australia
C101024,SKU-DRY-003,Whole Grain Pasta 500g,-5,06/06/2024 00:00,2.36,CUST-1357,Canada
101024,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,08/24/2024 00:00,11.0,CUST-1047,Australia
101024,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,2024/07/26,14.45,CUST-1018,Australia
101025,SKU-BEV-001,Cold Brew Coffee 250ml,5,2024/10/11,3.83,CUST-1245,United Kingdom
101025,SKU-BEV-002,Organic Green Tea 500ml,4,01/22/2024 09:00,2.37,CUST-1434,United States
101025,SKU-DRY-003,Whole Grain Pasta 500g,3,14-01-2024 18:00,2.19,CUST-1455,Canada
101026,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,2,2024-04-20 06:00:00,5.21,,Australia
101026,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024/08/06,12.24,CUST-1169,Australia
101026,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,2024-11-02 16:00:00,14.2,,Australia
101027,SKU-BEV-003,Sparkling Mineral Water 1L,5,30-11-2024 21:00,1.83,CUST-1013,Germany
101027,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,25-08-2024 08:00,4.14,CUST-1460,United States
C101027,SKU-SNK-003,Dark Chocolate 70% Bar 100g,-5,2024/10/02,3.23,CUST-1472,Germany
101028,SKU-BEV-001,Cold Brew Coffee 250ml,5,2024-01-04 06:00:00,4.33,CUST-1441,United States
101028,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,2024/01/28,4.93,CUST-1287,Germany
101028,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,2024/04/15,5.09,CUST-1306,Germany
101029,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,2,11/23/2024 23:00,7.13,CUST-1187,Canada
101029,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,7,2024/06/15,4.29,CUST-1073,France
101029,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,3,2024/10/20,4.53,CUST-1148,France
101030,SKU-BEV-001,Cold Brew Coffee 250ml,3,17-04-2024 17:00,3.45,CUST-1203,Canada
101030,SKU-DRY-002,Extra Virgin Olive Oil 750ml,6,2024/01/01,14.27,CUST-1224,France
101030,SKU-BEV-001,Cold Brew Coffee 250ml,5,07-10-2024 04:00,3.58,CUST-1107,France
101031,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,2024/10/04,4.31,CUST-1159,United States
101031,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,15-02-2024 13:00,2.79,,Canada
101031,SKU-DRY-003,Whole Grain Pasta 500g,4,2024-04-17 13:00:00,1.88,CUST-1359,France
101032,SKU-DRY-001,Basmati Long Grain Rice 5kg,1,02/14/2024 03:00,14.44,CUST-1405,United States
101032,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024/10/21,3.68,CUST-1091,France
101032,SKU-BEV-002,Organic Green Tea 500ml,11,08-10-2024 04:00,2.24,CUST-1238,United States
101033,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,10,02/16/2024 06:00,5.44,CUST-1397,Australia
101033,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,19-09-2024 17:00,4.26,CUST-1376,Germany
101033,SKU-BEV-001,Cold Brew Coffee 250ml,6,09/05/2024 14:00,4.06,CUST-1047,United Kingdom
101034,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,10/23/2024 06:00,9.68,CUST-1012,France
101034,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,2024-08-24 02:00:00,10.77,CUST-1185,Australia
101034,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,21-12-2024 15:00,5.27,CUST-1444,Germany
101035,SKU-BEV-001,Cold Brew Coffee 250ml,5,2024/02/15,3.63,CUST-1349,Germany
101035,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,21-10-2024 14:00,3.46,CUST-1230,France
101035,SKU-BEV-001,Cold Brew Coffee 250ml,4,14-03-2024 04:00,4.09,CUST-1022,Australia
101036,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,06/20/2024 09:00,9.4,CUST-1419,United States
101036,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,2024-10-01 07:00:00,4.43,,Australia
101036,SKU-BEV-001,Cold Brew Coffee 250ml,7,2024-08-13 01:00:00,3.62,CUST-1017,France
101037,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,9,02-02-2024 22:00,3.56,CUST-1221,Australia
101037,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,2024-05-05 20:00:00,8.78,CUST-1455,France
101037,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,2024/07/17,5.19,CUST-1370,Australia
101038,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,3,09/27/2024 16:00,2.78,CUST-1299,France
C101038,SKU-BEV-002,Organic Green Tea 500ml,-5,2024/04/27,2.12,CUST-1221,France
101038,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,2024/03/22,4.31,,Australia
101039,SKU-BEV-001,Cold Brew Coffee 250ml,5,07/25/2024 23:00,4.29,CUST-1020,United Kingdom
101039,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,08/08/2024 11:00,3.45,CUST-1138,Australia
101039,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024-06-22 20:00:00,14.52,CUST-1477,Canada
101040,SKU-DRY-003,Whole Grain Pasta 500g,6,2024-09-27 22:00:00,2.07,CUST-1493,United Kingdom
101040,SKU-PER-002,,6,07/09/2024 15:00,10.08,CUST-1088,Australia
101040,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,05/13/2024 21:00,12.66,CUST-1071,Australia
101041,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024/04/28,4.43,CUST-1176,France
101041,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,01/23/2024 08:00,7.13,,Canada
101041,SKU-BEV-001,Cold Brew Coffee 250ml,5,10/14/2024 01:00,4.49,CUST-1146,United Kingdom
101042,SKU-PER-002,Moisturizing Face Cleanser 150ml,8,25-05-2024 18:00,10.42,,United Kingdom
101042,SKU-BEV-002,Organic Green Tea 500ml,4,2024/12/26,2.84,CUST-1216,France
101042,SKU-DRY-002,Extra Virgin Olive Oil 750ml,6,2024-04-02 16:00:00,1450.0,CUST-1128,Canada
101043,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024-09-26 03:00:00,1.76,CUST-1329,France
101043,SKU-BEV-003,Sparkling Mineral Water 1L,5,31-03-2024 23:00,1.85,CUST-1252,United Kingdom
101043,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,2024/09/04,6.31,CUST-1095,Germany
101044,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,01/24/2024 18:00,11.94,CUST-1277,Germany
101044,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,11-01-2024 19:00,5.18,CUST-1339,Australia
101044,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,2024-11-20 03:00:00,5.67,CUST-1174,France
101045,SKU-BEV-003,Sparkling Mineral Water 1L,5,04-08-2024 13:00,1.9,CUST-1210,Canada
101045,SKU-DRY-003,Whole Grain Pasta 500g,8,2024/02/16,2.47,CUST-1367,France
101045,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024-04-02 04:00:00,5.36,CUST-1322,Australia
101046,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024/12/03,3.15,CUST-1425,Australia
101046,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024/12/02,4.87,CUST-1010,France
101046,SKU-BEV-001,Cold Brew Coffee 250ml,7,2024-01-21 14:00:00,4.37,CUST-1163,Canada
101047,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,14-03-2024 12:00,3.55,CUST-1357,United States
101047,SKU-BEV-001,Cold Brew Coffee 250ml,3,02-01-2024 01:00,4.22,CUST-1247,France
101047,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,2,2024/09/26,4.03,,United States
101048,SKU-PER-001,Antibacterial Hand Soap 300ml,6,11/13/2024 06:00,4.44,CUST-1120,Canada
101048,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/11/01,11.2,CUST-1393,Canada
101048,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,4,2024-02-17 12:00:00,299.0,CUST-1038,France
101049,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,2024-12-14 03:00:00,7.36,CUST-1135,Canada
101049,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,05-12-2024 15:00,14.54,CUST-1087,United Kingdom
101049,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,12/07/2024 15:00,11.89,CUST-1433,Germany
101050,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,04-09-2024 09:00,5.35,,United States
101050,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,12/06/2024 19:00,10.28,CUST-1371,France
101050,SKU-BEV-002,Organic Green Tea 500ml,8,2024/05/05,2.59,CUST-1121,Australia
101051,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,28-10-2024 07:00,5.96,CUST-1322,Germany
101051,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,2024-05-28 14:00:00,12.56,CUST-1183,Canada
101051,SKU-DRY-002,Extra Virgin Olive Oil 750ml,6,2024/12/14,15.85,CUST-1465,United States
101052,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,09/05/2024 10:00,9.92,CUST-1212,United Kingdom
101052,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,21-04-2024 09:00,9.81,CUST-1264,France
101052,  SKU-DRY-002  ,Extra Virgin Olive Oil 750ml,3,03/01/2024 20:00,14.0,CUST-1360,Canada
101053,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,03/27/2024 21:00,8.81,CUST-1241,Canada
101053,SKU-BEV-002,Organic Green Tea 500ml,4,2024/06/19,2.33,CUST-1379,United States
101053,SKU-BEV-003,Sparkling Mineral Water 1L,6,2024-09-12 14:00:00,1.74,CUST-1186,Australia
101054,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,08-09-2024 15:00,2.83,CUST-1223,France
101054,SKU-BEV-003,Sparkling Mineral Water 1L,8,05/01/2024 01:00,1.6,CUST-1191,United Kingdom
101054,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,8,06-10-2024 20:00,4.83,CUST-1141,Germany
101055,SKU-PER-002,Moisturizing Face Cleanser 150ml,6,04/13/2024 00:00,11.38,CUST-1025,United States
101055,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,2024/08/03,16.42,CUST-1056,Germany
101055,SKU-BEV-002,Organic Green Tea 500ml,7,2024/01/02,2.84,CUST-1228,France
101056,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,09/14/2024 07:00,12.19,CUST-1153,Canada
101056,SKU-PER-001,Antibacterial Hand Soap 300ml,5,10/05/2024 19:00,4.75,CUST-1220,United Kingdom
C101056,SKU-PER-001,Antibacterial Hand Soap 300ml,-5,20-02-2024 16:00,3.98,CUST-1160,United Kingdom
101057,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,0,06-01-2024 22:00,4.88,CUST-1328,United Kingdom
101057,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,2024/08/30,5.34,CUST-1162,Australia
101057,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,2024/07/22,14.22,CUST-1179,Germany
101058,SKU-PER-001,Antibacterial Hand Soap 300ml,8,24-08-2024 10:00,4.63,CUST-1490,Australia
101058,SKU-BEV-002,Organic Green Tea 500ml,2,10/24/2024 01:00,2.37,CUST-1224,United States
101058,SKU-DRY-003,Whole Grain Pasta 500g,1,2024/07/06,2.4,CUST-1280,Australia
